id,version,method,target_x,target_y,sourceCenter_x,sourceCenter_y,sourceRadius,source_x,source_y,visited
faroeislands-081,0.0.3,A*,881,360,943,411,16,956,417,12422
faroeislands-081,0.0.3,BFS,881,360,943,411,16,957,417,48511
faroeislands-082,0.0.3,BFS,1088,67,779,599,108,842,685,674376
faroeislands-083,0.0.3,A*,863,85,568,709,158,542,563,88966
faroeislands-083,0.0.3,BFS,863,85,568,709,158,536,555,576710
faroeislands-084,0.0.3,A*,1071,219,1146,346,74,1074,333,545
faroeislands-084,0.0.3,BFS,1071,219,1146,346,74,1074,332,3942
faroeislands-085,0.0.3,A*,1120,165,686,379,480,1100,163,102
faroeislands-085,0.0.3,BFS,1120,165,686,379,480,1100,165,349
faroeislands-086,0.0.3,A*,957,417,844,424,90,933,432,330
faroeislands-086,0.0.3,BFS,957,417,844,424,90,933,432,1233
faroeislands-087,0.0.3,A*,726,437,1023,494,167,935,556,31768
faroeislands-087,0.0.3,BFS,726,437,1023,494,167,868,556,7760
faroeislands-088,0.0.3,A*,1131,70,876,125,195,1068,91,10551
faroeislands-088,0.0.3,BFS,1131,70,876,125,195,1059,96,31079
faroeislands-089,0.0.3,A*,956,460,962,576,43,1001,590,25360
faroeislands-089,0.0.3,BFS,956,460,962,576,43,1002,590,66347
faroeislands-090,0.0.3,A*,965,89,1077,103,34,1051,92,565
faroeislands-090,0.0.3,BFS,965,89,1077,103,34,1051,92,15187
faroeislands-091,0.0.3,BFS,1320,91,785,976,430,995,601,471599
faroeislands-092,0.0.3,A*,1011,1785,985,1230,412,970,1639,1767
faroeislands-092,0.0.3,BFS,1011,1785,985,1230,412,969,1641,40635
faroeislands-093,0.0.3,BFS,657,318,506,540,256,640,322,397
faroeislands-094,0.0.3,A*,756,959,888,1123,145,796,1011,970
faroeislands-094,0.0.3,BFS,756,959,888,1123,145,796,1011,17039
faroeislands-095,0.0.3,BFS,760,210,1064,179,304,762,208,11
faroeislands-096,0.0.3,A*,380,651,914,496,496,518,729,34473
faroeislands-096,0.0.3,BFS,380,651,914,496,496,496,763,92997
faroeislands-097,0.0.3,A*,811,1482,966,1647,143,844,1583,4407
faroeislands-097,0.0.3,BFS,811,1482,966,1647,143,853,1585,33920
faroeislands-098,0.0.3,BFS,1145,252,1127,460,12,1131,449,106263
faroeislands-099,0.0.3,A*,946,509,1206,438,239,1027,594,35575
faroeislands-099,0.0.3,BFS,946,509,1206,438,239,1025,594,41043
faroeislands-100,0.0.3,BFS,718,680,825,883,107,741,817,21418
fourislands-001,0.0.3,BFS,1109,1096,1078,1124,12,1085,1115,2890
fourislands-002,0.0.3,A*,482,1192,1164,1430,271,1048,1193,1334
fourislands-002,0.0.3,BFS,482,1192,1164,1430,271,1049,1191,417176
fourislands-003,0.0.3,A*,1110,472,1360,1414,484,1109,1096,1461
fourislands-003,0.0.3,BFS,1110,472,1360,1414,484,1110,1096,564834
fourislands-004,0.0.3,BFS,1065,1419,1369,1336,248,1137,1423,5272
fourislands-005,0.0.3,BFS,1192,1056,1457,1113,150,1321,1051,27798
fourislands-006,0.0.3,A*,1323,1397,1228,1078,260,1432,1227,3778
fourislands-006,0.0.3,BFS,1323,1397,1228,1078,260,1436,1231,51981
fourislands-007,0.0.3,A*,449,1350,246,1028,276,348,1283,5484
fourislands-007,0.0.3,BFS,449,1350,246,1028,276,348,1284,53747
fourislands-008,0.0.3,A*,1411,330,1181,78,18,1195,68,55413
fourislands-008,0.0.3,BFS,1411,330,1181,78,18,1195,68,185692
fourislands-009,0.0.3,A*,70,1065,500,1218,402,129,1132,6874
fourislands-009,0.0.3,BFS,70,1065,500,1218,402,140,1041,12508
fourislands-010,0.0.3,A*,439,1144,58,1081,288,340,1133,844
fourislands-010,0.0.3,BFS,439,1144,58,1081,288,340,1134,15443
fourislands-011,0.0.3,A*,1304,1408,1113,1419,59,1167,1440,4223
fourislands-011,0.0.3,BFS,1304,1408,1113,1419,59,1167,1441,28548
fourislands-012,0.0.3,A*,440,1147,387,1247,95,450,1177,211
fourislands-012,0.0.3,BFS,440,1147,387,1247,95,450,1176,2510
fourislands-013,0.0.3,BFS,441,169,397,126,55,431,169,300
fourislands-014,0.0.3,BFS,297,1027,380,1210,55,366,1262,810129
fourislands-015,0.0.3,A*,71,267,69,54,142,51,194,943
fourislands-015,0.0.3,BFS,71,267,69,54,142,51,194,7445
fourislands-016,0.0.3,A*,1087,73,1244,75,128,1119,50,417
fourislands-016,0.0.3,BFS,1087,73,1244,75,128,1119,50,2171
fourislands-017,0.0.3,BFS,68,1327,501,1222,437,84,1352,2062
fourislands-018,0.0.3,A*,52,1216,494,1299,411,107,1162,570
fourislands-018,0.0.3,BFS,52,1216,494,1299,411,108,1161,12309
fourislands-019,0.0.3,BFS,227,1029,498,1206,130,383,1147,97155
fourislands-020,0.0.3,A*,435,1352,323,1057,299,361,1350,2202
fourislands-020,0.0.3,BFS,435,1352,323,1057,299,494,1302,16032
fourislands-021,0.0.3,BFS,1104,422,1047,71,313,1138,347,16340
fourislands-022,0.0.3,A*,1307,29,1349,463,103,1414,385,31732
fourislands-022,0.0.3,BFS,1307,29,1349,463,103,1416,385,108236
fourislands-023,0.0.3,BFS,457,197,200,406,288,459,281,11738
fourislands-024,0.0.3,BFS,1057,172,1287,468,341,1063,211,5491
fourislands-025,0.0.3,A*,1262,74,1142,402,325,1221,88,286
fourislands-025,0.0.3,BFS,1262,74,1142,402,325,1221,88,3045
fourislands-026,0.0.3,A*,121,324,197,128,197,70,277,1459
fourislands-026,0.0.3,BFS,121,324,197,128,197,71,279,11000
fourislands-027,0.0.3,A*,1438,378,1049,1304,469,1435,1078,1947
fourislands-027,0.0.3,BFS,1438,378,1049,1304,469,1436,1078,309956
fourislands-028,0.0.3,A*,1050,1171,1229,1452,267,1068,1241,753
fourislands-028,0.0.3,BFS,1050,1171,1229,1452,267,1068,1240,11384
fourislands-029,0.0.3,A*,1359,1066,1025,1425,430,1291,1088,1708
fourislands-029,0.0.3,BFS,1359,1066,1025,1425,430,1291,1088,19255
fourislands-030,0.0.3,A*,1066,1249,1036,1424,26,1011,1426,8311
fourislands-030,0.0.3,BFS,1066,1249,1036,1424,26,1011,1426,61855
fourislands-032,0.0.3,A*,158,382,135,40,260,77,292,2156
fourislands-032,0.0.3,BFS,158,382,135,40,260,76,293,34816
fourislands-033,0.0.3,A*,106,1041,371,1044,48,333,1042,4591
fourislands-033,0.0.3,BFS,106,1041,371,1044,48,333,1042,72267
fourislands-034,0.0.3,A*,1407,137,1432,349,48,1420,303,4909
fourislands-034,0.0.3,BFS,1407,137,1432,349,48,1420,303,27874
fourislands-035,0.0.3,A*,1261,464,1049,72,417,1223,450,295
fourislands-035,0.0.3,BFS,1261,464,1049,72,417,1225,450,2569
fourislands-036,0.0.3,A*,1116,55,1365,463,326,1120,289,19699
fourislands-036,0.0.3,BFS,1116,55,1365,463,326,1100,274,82823
fourislands-037,0.0.3,A*,368,491,188,417,116,284,481,650
fourislands-037,0.0.3,BFS,368,491,188,417,116,284,481,11620
fourislands-038,0.0.3,BFS,55,56,454,262,436,71,55,769
fourislands-039,0.0.3,A*,114,1157,69,1220,60,89,1164,188
fourislands-039,0.0.3,BFS,114,1157,69,1220,60,90,1164,968
fourislands-040,0.0.3,A*,1246,74,1138,343,168,1056,197,56419
fourislands-040,0.0.3,BFS,1246,74,1138,343,168,1056,197,58331
fourislands-041,0.0.3,A*,418,367,274,478,168,417,390,140
fourislands-041,0.0.3,BFS,418,367,274,478,168,417,390,797
fourislands-042,0.0.3,BFS,352,85,419,375,204,399,173,23114
fourislands-043,0.0.3,BFS,459,277,141,47,325,441,169,20973
fourislands-044,0.0.3,A*,251,1026,378,1059,52,333,1042,647
fourislands-044,0.0.3,BFS,251,1026,378,1059,52,333,1042,12638
fourislands-045,0.0.3,A*,127,39,139,418,267,51,180,10382
fourislands-045,0.0.3,BFS,127,39,139,418,267,51,166,27830
fourislands-046,0.0.3,A*,63,1077,140,1041,61,81,1050,235
fourislands-046,0.0.3,BFS,63,1077,140,1041,61,80,1051,1970
fourislands-047,0.0.3,A*,431,1143,81,1050,296,361,1140,394
fourislands-047,0.0.3,BFS,431,1143,81,1050,296,362,1140,7870
fourislands-048,0.0.3,BFS,1225,1047,1219,1456,222,1052,1310,265839
fourislands-049,0.0.3,A*,1094,1106,1436,1078,59,1379,1070,12332
fourislands-049,0.0.3,BFS,1094,1106,1436,1078,59,1378,1070,177453
fourislands-050,0.0.3,A*,336,79,193,149,116,284,79,1300
fourislands-050,0.0.3,BFS,336,79,193,149,116,283,76,8732
fourislands-051,0.0.3,A*,1228,451,1437,377,69,1413,440,5112
fourislands-051,0.0.3,BFS,1228,451,1437,377,69,1412,441,58678
fourislands-052,0.0.3,A*,1175,1086,1235,1063,27,1212,1049,825
fourislands-052,0.0.3,BFS,1175,1086,1235,1063,27,1212,1049,5300
fourislands-053,0.0.3,A*,425,340,267,143,205,458,213,2698
fourislands-053,0.0.3,BFS,425,340,267,143,205,458,215,21595
fourislands-054,0.0.3,A*,1203,1052,1336,1414,361,1247,1084,1883
fourislands-054,0.0.3,BFS,1203,1052,1336,1414,361,1166,1096,8323
fourislands-055,0.0.3,A*,155,389,59,54,254,59,306,2018
fourislands-055,0.0.3,BFS,155,389,59,54,254,59,307,28413
fourislands-056,0.0.3,A*,374,1245,359,1361,67,352,1295,416
fourislands-056,0.0.3,BFS,374,1245,359,1361,67,352,1295,1025
fourislands-057,0.0.3,A*,1185,52,1450,222,49,1424,181,15501
fourislands-057,0.0.3,BFS,1185,52,1450,222,49,1424,181,97783
fourislands-058,0.0.3,A*,254,1025,351,1107,90,305,1030,299
fourislands-058,0.0.3,BFS,254,1025,351,1107,90,305,1030,3794
fourislands-059,0.0.3,A*,1413,58,1105,154,208,1282,47,2603
fourislands-059,0.0.3,BFS,1413,58,1105,154,208,1283,47,22003
fourislands-060,0.0.3,A*,1069,136,1122,230,86,1066,165,179
fourislands-060,0.0.3,BFS,1069,136,1122,230,86,1066,165,1290
fourislands-061,0.0.3,A*,291,1394,69,1338,154,205,1404,5319
fourislands-061,0.0.3,BFS,291,1394,69,1338,154,207,1405,27374
fourislands-062,0.0.3,A*,1435,1203,1378,1399,64,1369,1336,2496
fourislands-062,0.0.3,BFS,1435,1203,1378,1399,64,1370,1336,27229
fourislands-063,0.0.3,A*,82,1164,474,1196,242,235,1162,1469
fourislands-063,0.0.3,BFS,82,1164,474,1196,242,235,1162,24572
fourislands-064,0.0.3,A*,209,1406,371,1255,212,257,1432,2640
fourislands-064,0.0.3,BFS,209,1406,371,1255,212,256,1433,6568
fourislands-065,0.0.3,BFS,1314,469,1068,109,382,1232,454,10859
fourislands-066,0.0.3,BFS,1048,1290,1072,1419,93,1037,1333,2587
fourislands-067,0.0.3,A*,453,440,373,112,303,436,407,326
fourislands-067,0.0.3,BFS,453,440,373,112,303,436,408,3738
fourislands-068,0.0.3,A*,454,187,1177,101,346,1053,186,1402
fourislands-068,0.0.3,BFS,454,187,1177,101,346,1053,186,360110
fourislands-069,0.0.3,BFS,288,63,446,329,208,397,127,29325
fourislands-070,0.0.3,A*,1236,1050,1414,1076,36,1379,1070,2662
fourislands-070,0.0.3,BFS,1236,1050,1414,1076,36,1379,1070,36601
fourislands-071,0.0.3,A*,127,39,435,394,207,455,188,3602
fourislands-071,0.0.3,BFS,127,39,435,394,207,455,188,84288
fourislands-072,0.0.3,A*,1073,134,1124,295,120,1056,197,2621
fourislands-072,0.0.3,BFS,1073,134,1124,295,120,1056,197,6987
fourislands-073,0.0.3,BFS,457,203,254,146,110,346,86,68840
fourislands-074,0.0.3,A*,1439,1098,1016,1386,492,1399,1078,318
fourislands-074,0.0.3,BFS,1439,1098,1016,1386,492,1394,1073,5081
fourislands-075,0.0.3,A*,1410,1291,1285,1419,38,1317,1400,4128
fourislands-075,0.0.3,BFS,1410,1291,1285,1419,38,1314,1403,38347
fourislands-076,0.0.3,A*,1128,306,1149,480,87,1126,407,338
fourislands-076,0.0.3,BFS,1128,306,1149,480,87,1126,407,9998
fourislands-077,0.0.3,A*,1413,160,1417,435,105,1445,356,5307
fourislands-077,0.0.3,BFS,1413,160,1417,435,105,1439,350,29524
fourislands-078,0.0.3,A*,252,1025,501,1223,228,363,1042,1083
fourislands-078,0.0.3,BFS,252,1025,501,1223,228,363,1042,20648
fourislands-079,0.0.3,BFS,1219,1048,1153,1104,65,1195,1055,1057
fourislands-080,0.0.3,BFS,181,1386,291,1040,345,306,1384,27799
fourislands-081,0.0.3,A*,97,1377,418,1153,319,260,1429,15105
fourislands-081,0.0.3,BFS,97,1377,418,1153,319,260,1430,37604
fourislands-082,0.0.3,A*,61,1276,134,1156,91,70,1219,664
fourislands-082,0.0.3,BFS,61,1276,134,1156,91,70,1219,6705
fourislands-083,0.0.3,BFS,119,1038,52,1208,165,87,1047,2110
fourislands-084,0.0.3,A*,352,85,139,364,135,67,250,170184
fourislands-084,0.0.3,BFS,352,85,139,364,135,67,250,217078
fourislands-085,0.0.3,A*,1390,1315,1362,1417,68,1391,1368,153
fourislands-085,0.0.3,BFS,1390,1315,1362,1417,68,1390,1368,2780
fourislands-086,0.0.3,A*,377,1064,134,1156,246,373,1098,276
fourislands-086,0.0.3,BFS,377,1064,134,1156,246,373,1098,2465
fourislands-087,0.0.3,BFS,203,407,347,493,39,309,487,28274
fourislands-088,0.0.3,A*,66,249,452,447,358,117,322,1878
fourislands-088,0.0.3,BFS,66,249,452,447,358,117,322,14093
fourislands-089,0.0.3,A*,454,436,421,177,113,459,282,768
fourislands-089,0.0.3,BFS,454,436,421,177,113,459,283,33847
fourislands-090,0.0.3,A*,191,1039,387,1253,131,363,1140,6067
fourislands-090,0.0.3,BFS,191,1039,387,1253,131,382,1147,121097
fourislands-091,0.0.3,BFS,1126,44,1334,464,322,1095,249,72700
fourislands-092,0.0.3,A*,219,55,83,54,54,134,39,893
fourislands-092,0.0.3,BFS,219,55,83,54,54,135,41,11073
fourislands-093,0.0.3,A*,1307,29,1276,465,312,1442,201,5002
fourislands-093,0.0.3,BFS,1307,29,1276,465,312,1442,201,40223
fourislands-094,0.0.3,BFS,169,52,54,80,94,142,48,864
fourislands-095,0.0.3,A*,50,70,134,413,286,50,141,524
fourislands-095,0.0.3,BFS,50,70,134,413,286,50,140,7781
fourislands-096,0.0.3,A*,1143,401,1157,47,234,1101,274,2342
fourislands-096,0.0.3,BFS,1143,401,1157,47,234,1103,274,22765
fourislands-097,0.0.3,A*,70,1065,449,460,213,274,477,3668
fourislands-097,0.0.3,BFS,70,1065,449,460,213,274,478,468809
fourislands-098,0.0.3,BFS,456,191,419,486,187,457,303,20655
fourislands-099,0.0.3,A*,458,311,273,138,109,377,114,2133
fourislands-099,0.0.3,BFS,458,311,273,138,109,379,114,100026
fourislands-100,0.0.3,A*,96,50,360,493,473,189,52,2613
fourislands-100,0.0.3,BFS,96,50,360,493,473,189,52,11595
gatewaytotheatlantic-001,0.0.3,BFS,1254,81,1388,573,18,1378,559,691522
gatewaytotheatlantic-002,0.0.3,BFS,766,1890,920,1763,107,849,1843,265
gatewaytotheatlantic-003,0.0.3,BFS,1544,550,1698,118,423,1648,538,277
gatewaytotheatlantic-004,0.0.3,BFS,923,888,1381,1271,403,1024,1086,1373618
gatewaytotheatlantic-005,0.0.3,A*,2167,431,1939,137,311,1962,445,2046
gatewaytotheatlantic-005,0.0.3,BFS,2167,431,1939,137,311,1962,447,605
gatewaytotheatlantic-006,0.0.3,BFS,1395,1538,1606,1236,310,1463,1511,9714
gatewaytotheatlantic-007,0.0.3,A*,1550,970,1093,1163,446,1515,1020,1483
gatewaytotheatlantic-007,0.0.3,BFS,1550,970,1093,1163,446,1509,1004,4584
gatewaytotheatlantic-008,0.0.3,A*,1547,550,1788,735,275,1582,553,169
gatewaytotheatlantic-008,0.0.3,BFS,1547,550,1788,735,275,1582,553,83
gatewaytotheatlantic-009,0.0.3,A*,1282,1600,1705,1586,277,1429,1564,3381
gatewaytotheatlantic-009,0.0.3,BFS,1282,1600,1705,1586,277,1438,1536,42844
gatewaytotheatlantic-010,0.0.3,A*,1783,826,2206,696,440,1786,827,66
gatewaytotheatlantic-010,0.0.3,BFS,1783,826,2206,696,440,1786,827,10
gatewaytotheatlantic-011,0.0.3,A*,461,918,969,908,402,570,957,786
gatewaytotheatlantic-011,0.0.3,BFS,461,918,969,908,402,570,957,30522
gatewaytotheatlantic-012,0.0.3,A*,1298,430,948,711,368,1292,583,2203
gatewaytotheatlantic-012,0.0.3,BFS,1298,430,948,711,368,1292,583,31036
gatewaytotheatlantic-013,0.0.3,BFS,1152,37,952,1306,473,630,960,1004900
gatewaytotheatlantic-014,0.0.3,A*,780,1511,1170,1438,271,903,1476,2387
gatewaytotheatlantic-014,0.0.3,BFS,780,1511,1170,1438,271,902,1476,35136
gatewaytotheatlantic-015,0.0.3,A*,1082,1072,793,922,254,974,1099,372
gatewaytotheatlantic-015,0.0.3,BFS,1082,1072,793,922,254,975,1099,245
gatewaytotheatlantic-016,0.0.3,A*,812,850,592,1353,300,444,1093,7369
gatewaytotheatlantic-016,0.0.3,BFS,812,850,592,1353,300,444,1093,23181
gatewaytotheatlantic-017,0.0.3,A*,1035,698,1435,586,315,1146,711,1146
gatewaytotheatlantic-017,0.0.3,BFS,1035,698,1435,586,315,1146,711,18069
gatewaytotheatlantic-018,0.0.3,BFS,601,953,737,925,61,688,960,274
gatewaytotheatlantic-019,0.0.3,A*,532,1809,853,1185,498,729,1666,2374
gatewaytotheatlantic-019,0.0.3,BFS,532,1809,853,1185,498,728,1667,122207
gatewaytotheatlantic-020,0.0.3,A*,1434,705,1288,613,141,1411,680,158
gatewaytotheatlantic-020,0.0.3,BFS,1434,705,1288,613,141,1413,678,89
gatewaytotheatlantic-021,0.0.3,BFS,1166,808,1492,1029,216,1322,897,320
gatewaytotheatlantic-022,0.0.3,A*,1539,233,1409,677,404,1381,284,2037
gatewaytotheatlantic-022,0.0.3,BFS,1539,233,1409,677,404,1363,276,378
gatewaytotheatlantic-023,0.0.3,A*,1071,1612,1426,1558,353,1079,1610,84
gatewaytotheatlantic-023,0.0.3,BFS,1071,1612,1426,1558,353,1078,1610,93
gatewaytotheatlantic-024,0.0.3,A*,2098,476,1868,87,399,1963,474,1438
gatewaytotheatlantic-024,0.0.3,BFS,2098,476,1868,87,399,1965,474,510
gatewaytotheatlantic-025,0.0.3,A*,1149,1440,1123,1728,172,1147,1626,474
gatewaytotheatlantic-025,0.0.3,BFS,1149,1440,1123,1728,172,1149,1626,35794
gatewaytotheatlantic-026,0.0.3,BFS,909,1612,1182,1795,237,1034,1610,15144
gatewaytotheatlantic-027,0.0.3,BFS,1544,550,1675,113,448,1581,551,85
gatewaytotheatlantic-028,0.0.3,A*,767,1387,588,1311,155,699,1416,799
gatewaytotheatlantic-028,0.0.3,BFS,767,1387,588,1311,155,701,1417,2048
gatewaytotheatlantic-029,0.0.3,A*,1579,649,1298,575,282,1570,643,84
gatewaytotheatlantic-029,0.0.3,BFS,1579,649,1298,575,282,1571,644,25
gatewaytotheatlantic-030,0.0.3,BFS,1881,88,1524,51,46,1566,68,774
gatewaytotheatlantic-031,0.0.3,A*,2084,274,1951,423,175,2060,287,142
gatewaytotheatlantic-031,0.0.3,BFS,2084,274,1951,423,175,2061,287,73
gatewaytotheatlantic-032,0.0.3,A*,932,1311,897,1816,466,793,1362,1344
gatewaytotheatlantic-032,0.0.3,BFS,932,1311,897,1816,466,793,1362,379
gatewaytotheatlantic-033,0.0.3,A*,1145,803,1387,940,91,1312,889,631
gatewaytotheatlantic-033,0.0.3,BFS,1145,803,1387,940,91,1311,891,303
gatewaytotheatlantic-034,0.0.3,A*,1394,250,1675,220,257,1420,245,124
gatewaytotheatlantic-034,0.0.3,BFS,1394,250,1675,220,257,1420,245,63
gatewaytotheatlantic-035,0.0.3,BFS,2110,268,1942,674,252,1949,423,366
gatewaytotheatlantic-036,0.0.3,A*,927,135,509,1146,143,467,1010,85359
gatewaytotheatlantic-036,0.0.3,BFS,927,135,509,1146,143,467,1010,938921
gatewaytotheatlantic-037,0.0.3,A*,2128,257,2187,561,176,2017,516,2634
gatewaytotheatlantic-037,0.0.3,BFS,2128,257,2187,561,176,2017,516,676
gatewaytotheatlantic-038,0.0.3,A*,839,1107,939,1310,112,833,1346,84835
gatewaytotheatlantic-038,0.0.3,BFS,839,1107,939,1310,112,833,1344,580342
gatewaytotheatlantic-039,0.0.3,A*,970,128,1343,494,303,1152,277,170121
gatewaytotheatlantic-039,0.0.3,BFS,970,128,1343,494,303,1156,266,205178
gatewaytotheatlantic-040,0.0.3,A*,1928,1429,2167,1422,213,1955,1428,122
gatewaytotheatlantic-040,0.0.3,BFS,1928,1429,2167,1422,213,1955,1428,819
gatewaytotheatlantic-041,0.0.3,BFS,1076,711,1577,650,446,1135,709,4390
gatewaytotheatlantic-042,0.0.3,A*,1742,1100,1590,1211,130,1689,1130,605
gatewaytotheatlantic-042,0.0.3,BFS,1742,1100,1590,1211,130,1690,1130,7735
gatewaytotheatlantic-043,0.0.3,A*,1087,1446,701,1713,408,1012,1449,552
gatewaytotheatlantic-043,0.0.3,BFS,1087,1446,701,1713,408,1012,1449,7307
gatewaytotheatlantic-044,0.0.3,BFS,1185,75,1079,249,114,967,229,96705
gatewaytotheatlantic-045,0.0.3,A*,1005,1184,806,922,301,938,1191,291
gatewaytotheatlantic-045,0.0.3,BFS,1005,1184,806,922,301,939,1192,171
gatewaytotheatlantic-046,0.0.3,A*,912,141,1524,271,441,1109,124,2536
gatewaytotheatlantic-046,0.0.3,BFS,912,141,1524,271,441,1109,122,87225
gatewaytotheatlantic-047,0.0.3,A*,742,1435,917,1802,255,754,1607,1542
gatewaytotheatlantic-047,0.0.3,BFS,742,1435,917,1802,255,754,1606,34313
gatewaytotheatlantic-048,0.0.3,A*,1095,1064,922,1316,263,1042,1083,214
gatewaytotheatlantic-048,0.0.3,BFS,1095,1064,922,1316,263,1043,1083,144
gatewaytotheatlantic-049,0.0.3,BFS,1467,551,1215,128,392,1349,495,432
gatewaytotheatlantic-050,0.0.3,A*,754,1128,424,1238,293,688,1111,263
gatewaytotheatlantic-050,0.0.3,BFS,754,1128,424,1238,293,688,1111,181
gatewaytotheatlantic-051,0.0.3,A*,1687,224,1938,667,475,1724,243,183
gatewaytotheatlantic-051,0.0.3,BFS,1687,224,1938,667,475,1724,243,111
gatewaytotheatlantic-052,0.0.3,A*,2003,336,1972,717,171,1966,547,1105
gatewaytotheatlantic-052,0.0.3,BFS,2003,336,1972,717,171,1966,547,560
gatewaytotheatlantic-053,0.0.3,A*,1234,838,1118,706,104,1149,804,303
gatewaytotheatlantic-053,0.0.3,BFS,1234,838,1118,706,104,1150,804,238
gatewaytotheatlantic-054,0.0.3,A*,2013,719,2134,741,64,2071,752,973
gatewaytotheatlantic-054,0.0.3,BFS,2013,719,2134,741,64,2071,752,6842
gatewaytotheatlantic-055,0.0.3,A*,475,974,391,1202,165,455,1050,659
gatewaytotheatlantic-055,0.0.3,BFS,475,974,391,1202,165,455,1050,7781
gatewaytotheatlantic-056,0.0.3,A*,945,1451,1089,1692,220,944,1619,435
gatewaytotheatlantic-056,0.0.3,BFS,945,1451,1089,1692,220,944,1619,23736
gatewaytotheatlantic-057,0.0.3,A*,1752,97,1505,392,339,1690,125,435
gatewaytotheatlantic-057,0.0.3,BFS,1752,97,1505,392,339,1702,117,139
gatewaytotheatlantic-058,0.0.3,A*,1490,332,1123,706,439,1238,289,4066
gatewaytotheatlantic-058,0.0.3,BFS,1490,332,1123,706,439,1266,292,795
gatewaytotheatlantic-059,0.0.3,A*,757,1127,1129,1025,294,849,1114,408
gatewaytotheatlantic-059,0.0.3,BFS,757,1127,1129,1025,294,849,1114,267
gatewaytotheatlantic-060,0.0.3,A*,1306,564,1518,241,348,1300,511,592
gatewaytotheatlantic-060,0.0.3,BFS,1306,564,1518,241,348,1300,512,6222
gatewaytotheatlantic-061,0.0.3,A*,1431,727,1488,951,25,1497,972,2098893
gatewaytotheatlantic-061,0.0.3,BFS,1431,727,1488,951,25,1498,973,1791144
gatewaytotheatlantic-062,0.0.3,A*,1104,119,927,207,125,1021,126,1026
gatewaytotheatlantic-062,0.0.3,BFS,1104,119,927,207,125,1022,126,13610
gatewaytotheatlantic-063,0.0.3,A*,1770,1093,1672,1497,405,1743,1100,444
gatewaytotheatlantic-063,0.0.3,BFS,1770,1093,1672,1497,405,1746,1100,1019
gatewaytotheatlantic-064,0.0.3,A*,1786,857,1526,241,435,1306,477,1873697
gatewaytotheatlantic-064,0.0.3,BFS,1786,857,1526,241,435,1290,605,1983363
gatewaytotheatlantic-065,0.0.3,BFS,1355,1350,823,1850,430,1190,1626,176604
gatewaytotheatlantic-066,0.0.3,BFS,1227,359,1482,950,450,1295,541,61189
gatewaytotheatlantic-067,0.0.3,A*,1035,698,457,828,494,936,711,709
